inventory_id,product_id,store_id,snapshot_date,qty_on_hand,qty_reserved,reorder_point,reorder_qty
17130,698,15,2025-02-01,433,20,15,296
17131,760,14,2025-09-01,162,22,33,159
17132,941,5,2025-04-01,21,34,49,164
17133,288,4,2025-06-01,10,24,72,52
17134,930,7,2024-04-01,158,33,11,82
17135,1021,24,2025-07-01,499,21,63,101
17136,609,30,2025-09-01,416,27,15,94
17137,76,19,2025-01-01,395,37,64,292
17138,310,35,2024-02-01,375,7,79,168
17139,97,25,2024-04-01,303,15,71,188
17140,461,47,2025-06-01,285,49,29,252
17141,485,12,2024-02-01,177,35,70,166
17142,799,8,2024-12-01,271,3,33,203
17143,1135,15,2025-01-01,181,32,73,260
17144,890,37,2024-06-01,328,22,73,159
17145,841,24,2024-07-01,16,40,31,252
17146,832,50,2025-12-01,372,7,64,68
17147,671,38,2025-02-01,407,19,61,229
17148,1092,36,2024-11-01,115,0,28,103
17149,1140,47,2024-11-01,372,5,55,263
17150,934,26,2024-06-01,494,31,60,150
17151,957,25,2025-06-01,133,39,47,232
17152,897,31,2024-05-01,140,32,30,182
17153,131,31,2025-01-01,208,17,42,279
17154,566,38,2025-04-01,265,2,58,218
17155,29,50,2025-08-01,482,27,80,152
17156,659,34,2025-03-01,318,23,19,69
17157,777,32,2024-11-01,255,4,66,117
17158,1170,4,2025-01-01,476,1,45,281
17159,206,37,2025-06-01,342,6,79,123
17160,258,15,2025-12-01,336,11,50,83
17161,712,48,2025-05-01,229,41,33,163
17162,489,38,2025-05-01,107,16,61,191
17163,557,16,2024-02-01,142,20,32,157
17164,42,7,2025-04-01,207,34,49,275
17165,114,4,2025-08-01,311,34,17,145
17166,853,7,2025-06-01,483,33,21,178
17167,1173,49,2025-02-01,222,35,57,60
17168,114,28,2024-07-01,105,17,70,153
17169,561,7,2025-12-01,378,18,33,145
17170,384,45,2025-06-01,171,30,57,135
17171,895,24,2025-09-01,105,18,38,116
17172,345,35,2025-09-01,485,24,60,255
17173,161,8,2024-12-01,476,28,71,246
17174,10,40,2024-04-01,355,49,60,227
17175,235,30,2024-06-01,225,4,79,203
17176,309,25,2024-02-01,374,45,69,217
17177,916,11,2024-02-01,497,14,36,177
17178,342,14,2025-09-01,196,8,75,176
17179,495,39,2025-02-01,333,33,12,93
17180,737,14,2024-12-01,395,15,64,127
17181,141,35,2025-11-01,124,45,38,141
17182,2,44,2025-10-01,317,4,61,260
17183,165,21,2025-07-01,486,25,52,87
17184,972,30,2025-03-01,423,6,32,279
17185,1053,34,2025-11-01,225,33,28,288
17186,962,33,2025-12-01,64,48,28,84
17187,642,41,2025-05-01,396,2,20,199
17188,947,45,2024-02-01,293,4,59,175
17189,408,8,2025-11-01,246,5,70,259
17190,1010,38,2024-10-01,141,10,71,61
17191,843,4,2024-02-01,63,11,32,52
17192,940,20,2025-12-01,6,2,51,229
17193,492,18,2025-06-01,294,26,71,279
17194,61,13,2024-02-01,409,34,59,66
17195,142,18,2025-01-01,168,16,37,199
17196,1213,17,2024-03-01,458,33,61,167
17197,252,16,2025-03-01,185,36,77,62
17198,554,49,2025-08-01,128,35,80,246
17199,963,18,2024-09-01,105,27,65,72
17200,262,4,2024-03-01,0,42,40,268
17201,830,35,2025-07-01,453,1,74,243
17202,818,5,2025-05-01,279,43,80,98
17203,918,28,2024-05-01,410,30,22,225
17204,1125,1,2025-05-01,31,46,42,220
17205,276,40,2025-10-01,251,38,53,101
17206,969,12,2025-06-01,245,11,76,156
17207,703,7,2025-07-01,426,49,54,163
17208,472,1,2025-01-01,17,18,15,266
17209,666,14,2024-02-01,160,10,10,222
17210,563,34,2024-02-01,183,26,10,156
17211,651,45,2024-02-01,21,6,44,59
17212,883,45,2024-07-01,296,4,62,174
17213,123,21,2025-08-01,273,33,68,246
17214,962,7,2025-09-01,269,26,76,219
17215,76,20,2024-01-01,444,7,15,53
17216,1025,11,2024-07-01,183,31,25,194
17217,957,18,2024-10-01,498,35,64,175
17218,1170,23,2025-02-01,488,13,64,121
17219,780,40,2025-09-01,388,44,41,270
17220,164,34,2025-05-01,386,3,26,257
17221,182,7,2025-12-01,296,27,43,207
17222,533,32,2024-06-01,117,34,46,267
17223,241,25,2025-05-01,108,10,12,70
17224,712,14,2024-04-01,214,19,30,285
17225,996,41,2024-07-01,53,47,80,155
17226,545,20,2025-01-01,118,1,74,203
17227,1030,35,2024-09-01,432,50,14,221
17228,1196,49,2024-02-01,401,41,44,95
17229,269,47,2024-05-01,59,42,35,153
17230,452,41,2024-04-01,61,15,78,132
17231,1067,22,2025-08-01,68,16,13,86
17232,701,5,2025-09-01,165,5,69,175
17233,158,47,2024-07-01,393,47,49,113
17234,530,31,2024-08-01,49,4,12,62
17235,298,6,2024-04-01,186,14,64,240
17236,574,15,2025-06-01,193,34,25,272
17237,40,15,2024-07-01,199,11,73,171
17238,258,16,2025-08-01,450,8,77,130
17239,1192,46,2025-03-01,490,50,27,97
17240,1076,18,2025-04-01,146,35,55,131
17241,128,21,2025-03-01,154,20,22,258
17242,169,41,2025-01-01,106,29,59,297
17243,297,37,2024-06-01,245,18,38,208
17244,1041,25,2024-12-01,427,35,57,89
17245,122,26,2024-08-01,368,24,80,130
17246,729,13,2025-04-01,141,49,52,89
17247,1174,9,2024-05-01,107,11,61,119
17248,782,19,2025-07-01,54,28,64,156
17249,895,36,2024-02-01,486,24,10,188
17250,482,49,2025-05-01,367,26,76,210
17251,858,21,2025-10-01,18,15,66,130
17252,851,35,2024-03-01,144,38,38,114
17253,180,40,2024-07-01,295,42,65,220
17254,1074,35,2025-06-01,133,25,69,184
17255,1143,40,2024-01-01,360,50,30,209
17256,40,38,2024-06-01,277,19,27,230
17257,449,29,2024-11-01,81,7,61,159
17258,1007,45,2025-06-01,308,26,31,164
17259,498,38,2024-03-01,345,24,64,176
17260,1143,24,2025-06-01,219,2,72,112
17261,100,7,2025-06-01,324,1,50,77
17262,1177,15,2025-01-01,248,37,57,188
17263,716,20,2025-09-01,88,8,30,127
17264,582,29,2024-01-01,358,4,54,143
17265,1147,13,2025-01-01,135,2,73,253
17266,202,49,2025-05-01,43,28,71,157
17267,869,43,2025-09-01,284,44,55,203
17268,520,45,2024-04-01,438,9,65,161
17269,658,33,2025-11-01,35,37,77,261
17270,196,11,2025-05-01,393,1,35,273
17271,591,1,2024-10-01,452,7,50,188
17272,755,4,2024-10-01,295,4,18,300
17273,677,18,2025-01-01,65,1,20,126
17274,719,38,2025-05-01,431,28,77,261
17275,874,1,2024-04-01,332,13,60,187
17276,323,40,2025-02-01,277,50,80,50
17277,374,1,2025-02-01,233,15,33,121
17278,561,40,2025-02-01,388,49,47,273
17279,252,25,2025-09-01,42,50,30,140
17280,431,27,2025-02-01,116,48,37,275
17281,745,17,2025-11-01,154,11,39,187
17282,1143,24,2025-02-01,379,27,39,200
17283,278,43,2025-04-01,310,32,69,83
17284,323,40,2024-02-01,121,0,59,68
17285,1029,36,2025-02-01,213,49,74,239
17286,900,14,2024-05-01,196,4,21,255
17287,600,46,2025-07-01,478,24,52,288
17288,81,31,2025-01-01,453,16,37,286
17289,68,40,2024-06-01,337,33,48,203
17290,766,23,2025-04-01,88,42,34,137
17291,202,34,2024-02-01,161,38,44,259
17292,950,26,2024-12-01,238,1,74,98
17293,672,18,2024-06-01,204,12,34,256
17294,1211,47,2025-08-01,120,50,66,135
17295,1086,37,2025-10-01,482,33,41,200
17296,589,16,2024-11-01,497,5,49,115
17297,325,39,2024-08-01,69,24,26,104
17298,697,11,2025-04-01,301,39,58,131
17299,199,32,2025-03-01,366,18,37,82
17300,916,26,2024-12-01,272,36,26,158
17301,967,7,2025-06-01,272,33,13,284
17302,266,48,2025-07-01,253,5,64,225
17303,1127,32,2025-09-01,178,2,66,125
17304,758,12,2024-02-01,266,13,47,155
17305,509,39,2024-04-01,464,8,63,268
17306,220,31,2025-09-01,303,47,46,250
17307,907,48,2025-06-01,324,38,39,131
17308,293,25,2024-12-01,474,44,74,270
17309,158,11,2025-03-01,123,4,78,61
17310,260,13,2024-09-01,214,47,45,122
17311,744,42,2025-11-01,490,21,74,137
17312,593,37,2024-04-01,497,38,56,193
17313,113,38,2025-02-01,412,35,47,258
17314,1119,46,2025-01-01,178,32,51,125
17315,856,29,2025-08-01,294,18,34,227
17316,732,31,2025-11-01,163,26,65,175
17317,3,19,2024-06-01,2,5,49,218
17318,841,41,2025-08-01,99,36,67,173
17319,1060,18,2025-11-01,129,34,17,239
17320,856,27,2024-02-01,105,35,47,257
17321,186,9,2024-06-01,185,36,73,185
17322,670,25,2024-12-01,230,2,51,185
17323,496,10,2024-11-01,206,46,76,66
17324,597,26,2025-08-01,479,5,31,102
17325,630,22,2025-09-01,212,12,71,89
17326,867,38,2025-03-01,68,25,37,64
17327,485,34,2025-12-01,186,27,16,75
17328,901,22,2025-12-01,246,7,16,114
17329,715,43,2024-11-01,148,13,58,148
17330,561,9,2024-05-01,330,44,51,147
17331,1192,25,2025-04-01,346,21,17,61
17332,629,49,2024-02-01,212,11,61,115
17333,33,36,2024-04-01,1,45,76,160
17334,42,47,2025-07-01,471,4,42,290
17335,106,21,2025-07-01,490,21,60,65
17336,817,33,2025-09-01,130,10,36,212
17337,411,43,2024-08-01,478,6,73,95
17338,378,20,2025-03-01,301,16,40,128
17339,536,1,2024-01-01,308,49,62,147
17340,275,44,2025-03-01,454,0,36,136
17341,1130,36,2025-07-01,448,17,13,78
17342,281,15,2025-11-01,491,39,65,94
17343,1025,39,2024-08-01,407,0,78,265
17344,303,38,2024-02-01,269,33,58,197
17345,535,30,2025-03-01,163,13,16,206
17346,344,23,2024-01-01,6,19,49,277
17347,1176,26,2024-05-01,72,48,66,178
17348,577,16,2024-08-01,203,28,68,150
17349,198,11,2025-05-01,221,5,40,197
17350,1156,18,2025-09-01,465,5,37,274
17351,950,33,2024-07-01,295,44,80,100
17352,481,1,2024-05-01,68,4,44,141
17353,896,45,2025-08-01,5,1,74,262
17354,455,23,2024-06-01,70,29,22,82
17355,549,48,2025-02-01,95,1,42,73
17356,595,35,2025-05-01,366,50,76,197
17357,572,14,2024-05-01,221,37,64,162
17358,438,11,2024-08-01,241,3,71,279
17359,1215,25,2024-04-01,84,7,79,251
17360,150,6,2025-07-01,138,18,29,255
17361,133,20,2024-02-01,302,48,80,210
17362,1145,49,2025-02-01,153,16,52,239
17363,40,12,2025-10-01,281,46,61,170
17364,1099,16,2024-05-01,155,24,17,287
17365,188,36,2025-07-01,166,43,27,62
17366,1158,32,2024-09-01,318,5,60,177
17367,1200,28,2025-12-01,182,36,59,286
17368,10,14,2024-09-01,94,47,73,118
17369,288,36,2024-10-01,488,35,43,299
17370,264,25,2024-05-01,3,2,40,176
17371,687,41,2025-01-01,106,50,75,298
17372,1208,48,2024-11-01,233,22,51,152
17373,1052,1,2025-07-01,348,24,19,72
17374,761,1,2025-05-01,388,32,46,270
17375,133,6,2025-07-01,322,32,43,119
17376,249,7,2024-03-01,163,5,38,106
17377,211,50,2024-01-01,227,16,33,260
17378,492,7,2025-07-01,397,31,77,299
17379,831,4,2025-01-01,473,13,60,112
17380,446,15,2024-09-01,316,14,66,212
17381,294,20,2024-12-01,338,12,61,240
17382,920,38,2024-11-01,66,21,74,123
17383,567,42,2024-05-01,278,36,36,97
17384,491,7,2025-05-01,478,45,55,111
17385,345,46,2025-07-01,122,49,42,216
17386,234,11,2025-03-01,123,34,25,110
17387,469,12,2024-07-01,252,26,34,299
17388,33,26,2024-10-01,236,13,23,87
17389,1081,47,2025-12-01,37,16,63,280
17390,681,10,2024-05-01,133,36,17,144
17391,490,45,2025-11-01,49,37,20,273
17392,712,36,2024-04-01,476,6,36,70
17393,250,9,2025-01-01,119,30,77,81
17394,985,47,2025-08-01,306,47,52,90
17395,875,40,2025-07-01,171,1,68,59
17396,227,28,2024-06-01,416,7,69,264
17397,856,9,2024-05-01,120,20,42,211
17398,106,8,2025-12-01,73,32,11,267
17399,991,31,2024-04-01,305,38,56,152
17400,1163,19,2025-10-01,66,7,71,70
17401,714,36,2024-01-01,114,44,17,261
17402,125,44,2024-06-01,377,46,27,73
17403,925,37,2025-05-01,257,6,48,138
17404,402,8,2024-01-01,263,46,55,222
17405,285,14,2025-06-01,453,7,75,202
17406,979,25,2025-08-01,314,15,62,94
17407,927,36,2024-07-01,270,6,20,166
17408,863,36,2025-01-01,184,18,26,83
17409,409,21,2024-03-01,359,48,37,63
17410,182,37,2025-11-01,454,18,45,90
17411,172,21,2024-09-01,432,34,17,275
17412,357,7,2025-07-01,183,33,36,56
17413,1151,42,2025-10-01,296,9,34,288
17414,391,19,2025-09-01,438,50,56,214
17415,342,6,2025-09-01,480,30,75,259
17416,104,13,2025-11-01,437,12,22,101
17417,525,7,2024-10-01,244,0,45,280
17418,816,27,2025-02-01,321,25,67,165
17419,795,12,2024-10-01,213,26,26,160
17420,431,5,2024-06-01,347,2,31,120
17421,628,46,2025-01-01,159,13,76,97
17422,907,16,2025-02-01,484,10,22,140
17423,65,45,2024-09-01,325,4,49,135
17424,720,32,2024-05-01,276,30,38,298
17425,331,24,2024-11-01,414,4,44,199
17426,931,16,2025-09-01,251,27,54,192
17427,495,4,2024-09-01,281,15,53,201
17428,571,47,2024-07-01,108,18,34,86
17429,574,35,2025-11-01,411,7,36,75
17430,879,35,2025-02-01,400,29,61,95
17431,989,18,2024-02-01,10,22,31,260
17432,242,40,2024-03-01,163,18,19,264
17433,38,44,2024-02-01,440,5,48,250
17434,739,29,2025-01-01,255,39,15,79
17435,892,14,2024-10-01,285,0,54,118
17436,335,21,2025-08-01,217,11,48,51
17437,1016,50,2025-08-01,419,34,62,294
17438,409,16,2025-05-01,478,36,17,140
17439,730,44,2025-07-01,330,11,19,178
17440,656,35,2025-02-01,110,36,52,286
17441,1149,8,2025-01-01,455,44,74,225
17442,188,20,2024-08-01,285,9,55,104
17443,495,44,2024-07-01,329,23,47,98
17444,508,13,2024-04-01,148,6,52,105
17445,1081,11,2024-11-01,346,7,14,215
17446,728,23,2025-01-01,2,18,34,196
17447,1115,36,2024-12-01,219,41,53,256
17448,848,50,2025-12-01,486,6,53,292
17449,160,18,2024-10-01,123,32,53,169
17450,330,46,2025-02-01,394,26,73,91
17451,670,41,2024-03-01,159,1,22,289
17452,385,19,2024-05-01,8,13,55,204
17453,202,11,2024-06-01,104,40,37,208
17454,166,15,2025-09-01,100,37,14,242
17455,1067,6,2025-03-01,74,22,44,229
17456,193,16,2024-12-01,366,48,80,295
17457,861,9,2025-07-01,16,21,17,261
17458,270,46,2024-10-01,45,22,30,294
17459,1199,14,2025-09-01,210,10,35,206
17460,122,24,2024-08-01,189,50,11,118
17461,167,30,2024-01-01,176,30,25,245
17462,670,4,2024-04-01,148,21,50,293
17463,1113,13,2024-10-01,153,0,56,261
17464,151,8,2025-04-01,177,9,16,169
17465,1092,12,2024-10-01,90,12,31,122
17466,293,46,2025-04-01,492,40,39,272
17467,250,16,2024-06-01,263,4,74,71
17468,876,4,2025-11-01,327,48,18,169
17469,809,8,2025-09-01,286,5,21,86
17470,207,18,2025-11-01,388,40,52,163
17471,803,20,2025-03-01,109,26,47,258
17472,1168,34,2025-03-01,160,49,38,91
17473,42,7,2024-02-01,437,36,26,152
17474,426,17,2025-07-01,21,18,36,256
17475,218,50,2024-08-01,65,1,77,188
17476,304,30,2025-02-01,162,24,55,178
17477,206,7,2024-01-01,332,13,63,66
17478,1106,36,2025-01-01,420,34,49,257
17479,1018,26,2025-05-01,327,22,32,232
17480,378,33,2025-08-01,67,49,20,171
17481,678,36,2024-09-01,12,21,27,99
17482,814,30,2024-05-01,48,32,44,221
17483,895,38,2024-12-01,129,13,51,209
17484,359,21,2025-12-01,137,38,51,160
17485,820,33,2025-09-01,54,37,22,177
17486,1036,6,2025-05-01,478,49,71,105
17487,651,29,2024-12-01,279,29,68,298
17488,434,12,2025-11-01,315,45,66,271
17489,313,35,2025-03-01,88,40,46,180
17490,1108,49,2025-07-01,99,12,28,227
17491,712,30,2025-04-01,201,18,43,128
17492,575,37,2025-07-01,61,50,63,78
17493,500,6,2024-01-01,115,22,48,251
17494,992,18,2024-04-01,379,5,55,251
17495,215,13,2025-02-01,18,48,19,243
17496,354,8,2024-03-01,44,33,34,182
17497,301,17,2025-04-01,298,15,20,185
17498,1206,7,2025-05-01,380,2,19,100
17499,81,7,2025-03-01,2,44,39,56
17500,1088,20,2024-04-01,89,6,68,222
17501,1050,25,2025-11-01,19,4,13,60
17502,551,46,2024-08-01,486,19,39,69
17503,592,19,2025-04-01,171,46,33,199
17504,361,17,2024-03-01,226,13,60,178
17505,186,9,2024-06-01,159,17,49,214
17506,681,34,2024-05-01,82,2,69,96
17507,100,36,2025-06-01,168,48,59,132
17508,1028,37,2025-09-01,173,23,39,220
17509,144,14,2024-06-01,470,7,11,132
17510,718,23,2025-01-01,84,22,69,217
17511,322,15,2024-06-01,469,28,53,221
17512,896,15,2024-08-01,42,6,12,101
17513,26,40,2025-11-01,13,50,63,54
17514,878,40,2024-07-01,255,3,30,140
17515,135,28,2024-11-01,78,30,42,222
17516,1205,18,2024-09-01,265,29,26,169
17517,1067,6,2024-12-01,498,27,73,210
17518,967,28,2024-12-01,104,15,52,293
17519,409,41,2025-04-01,233,44,28,229
17520,360,13,2024-10-01,128,15,23,216
17521,973,49,2024-08-01,465,47,11,152
17522,139,23,2025-10-01,64,6,66,269
17523,520,24,2024-08-01,459,35,49,74
17524,249,14,2025-12-01,151,19,26,243
17525,1085,46,2024-12-01,1,6,32,60
17526,364,46,2024-08-01,211,17,61,219
17527,859,39,2025-11-01,154,14,69,147
17528,192,25,2024-06-01,248,16,48,67
17529,565,22,2025-04-01,397,15,43,88
17530,362,47,2024-12-01,258,30,15,267
17531,1083,40,2024-07-01,277,18,50,216
17532,469,20,2024-08-01,471,16,56,161
17533,656,34,2025-05-01,132,29,40,231
17534,345,21,2025-11-01,25,22,25,52
17535,950,43,2025-09-01,52,13,68,157
17536,191,32,2024-08-01,78,32,42,69
17537,607,50,2025-12-01,136,3,50,251
17538,574,15,2024-05-01,161,4,46,290
17539,1177,29,2024-01-01,463,0,66,207
17540,442,27,2024-02-01,321,48,50,108
17541,122,19,2025-01-01,288,45,27,266
17542,363,31,2025-01-01,60,49,79,101
17543,407,35,2024-06-01,37,27,13,201
17544,768,24,2024-02-01,22,23,18,79
17545,293,32,2024-02-01,140,46,26,201
17546,233,21,2025-05-01,235,39,30,157
17547,338,26,2025-12-01,321,4,29,94
17548,596,34,2025-11-01,272,13,51,82
17549,1038,50,2025-07-01,158,7,11,211
17550,849,40,2025-02-01,222,20,64,210
17551,1121,48,2025-10-01,429,32,71,270
17552,724,34,2024-02-01,338,47,74,179
17553,458,33,2025-01-01,18,11,22,103
17554,257,47,2025-07-01,112,30,70,62
17555,1110,38,2024-10-01,366,9,68,69
17556,372,28,2024-07-01,357,44,75,291
17557,125,44,2025-01-01,361,28,60,233
17558,189,17,2025-12-01,341,9,57,259
17559,1149,30,2024-04-01,11,21,37,150
17560,232,11,2024-09-01,351,38,68,121
17561,1029,14,2024-02-01,350,39,12,193
17562,148,45,2024-09-01,228,38,80,284
17563,1170,31,2024-12-01,415,29,51,95
17564,1182,47,2024-05-01,260,17,70,219
17565,848,26,2025-07-01,240,40,31,260
17566,469,26,2025-11-01,258,26,78,101
17567,1176,9,2025-07-01,362,37,63,89
17568,889,12,2024-10-01,404,35,15,65
17569,783,48,2024-05-01,90,21,55,52
17570,841,24,2025-01-01,355,15,69,261
17571,906,26,2024-05-01,358,35,24,129
17572,229,36,2025-06-01,156,12,10,281
17573,621,11,2025-11-01,139,32,16,269
17574,632,14,2025-08-01,185,19,55,117
17575,1183,12,2025-07-01,370,36,26,251
17576,1198,6,2025-11-01,276,31,51,52
17577,836,48,2025-09-01,320,16,20,238
17578,875,31,2024-02-01,256,28,31,132
17579,1142,19,2024-10-01,426,41,42,265
17580,670,25,2025-10-01,73,50,50,112
17581,439,41,2024-06-01,184,35,23,85
17582,298,15,2024-10-01,81,0,41,98
17583,1024,40,2025-02-01,450,8,21,167
17584,138,29,2024-02-01,161,12,48,299
17585,161,8,2024-12-01,80,17,27,151
17586,631,19,2024-06-01,320,20,19,224
17587,174,27,2024-10-01,477,46,22,88
17588,731,37,2024-05-01,431,15,77,87
17589,280,43,2024-08-01,167,9,47,174
17590,411,32,2024-04-01,106,25,11,268
17591,168,33,2025-03-01,95,2,23,99
17592,1073,43,2024-10-01,97,44,57,119
17593,149,42,2024-03-01,208,15,48,109
17594,28,39,2025-08-01,228,18,35,246
17595,340,38,2024-09-01,255,9,51,205
17596,831,28,2024-01-01,405,2,10,274
17597,460,48,2024-10-01,20,49,19,265
17598,840,40,2025-10-01,311,28,10,175
17599,1098,5,2025-10-01,231,38,78,171
17600,521,31,2025-09-01,78,4,72,202
17601,575,38,2025-11-01,345,11,12,158
17602,457,50,2024-01-01,208,5,43,203
17603,543,12,2024-02-01,279,33,33,288
17604,272,41,2024-02-01,97,22,40,271
17605,647,29,2024-11-01,283,30,76,260
17606,32,18,2024-07-01,423,50,62,272
17607,942,16,2024-09-01,2,4,57,290
17608,416,5,2024-06-01,236,16,19,276
17609,867,38,2024-11-01,491,36,51,74
17610,1141,28,2024-04-01,417,7,50,270
17611,980,6,2024-04-01,160,6,62,125
17612,1045,47,2025-03-01,461,4,33,92
17613,450,28,2025-12-01,93,9,70,213
17614,206,38,2025-04-01,226,39,10,182
17615,185,49,2025-10-01,214,41,62,51
17616,956,5,2024-08-01,90,26,24,110
17617,1067,31,2024-06-01,80,50,25,168
17618,964,15,2025-04-01,449,23,27,164
17619,656,28,2025-04-01,201,5,66,126
17620,335,40,2024-09-01,318,48,47,285
17621,534,37,2024-10-01,366,47,64,177
17622,483,50,2024-09-01,142,13,78,269
17623,203,9,2024-02-01,53,10,18,232
17624,41,32,2025-11-01,476,14,35,283
17625,971,47,2025-07-01,118,4,59,267
17626,838,26,2025-02-01,358,39,80,228
17627,915,42,2024-07-01,177,7,74,57
17628,61,43,2025-01-01,157,47,22,231
17629,864,21,2025-01-01,254,9,34,108
17630,582,45,2025-03-01,210,9,48,96
17631,1028,7,2024-04-01,91,23,13,148
17632,1072,33,2024-06-01,54,4,50,50
17633,1173,25,2025-01-01,448,10,20,93
17634,887,30,2025-12-01,249,16,23,142
17635,476,32,2025-08-01,320,34,43,208
17636,986,27,2024-02-01,334,45,76,297
17637,315,31,2025-03-01,299,37,12,133
17638,986,49,2024-02-01,341,9,74,200
17639,895,10,2024-08-01,26,44,50,74
17640,882,40,2025-03-01,18,0,41,160
17641,762,15,2025-06-01,443,32,42,136
17642,91,19,2025-04-01,434,37,44,203
17643,398,10,2025-04-01,188,9,51,146
17644,647,49,2025-07-01,258,16,21,121
17645,640,15,2025-02-01,38,8,10,64
17646,1152,28,2025-07-01,474,35,49,252
17647,466,12,2024-08-01,24,14,68,296
17648,959,30,2024-11-01,67,10,79,210
17649,9,6,2025-05-01,365,10,60,225
17650,292,18,2024-10-01,293,12,60,300
17651,516,4,2024-10-01,408,6,79,162
17652,982,32,2025-08-01,170,5,61,226
17653,921,49,2025-01-01,281,46,45,279
17654,255,47,2024-09-01,160,9,44,119
17655,27,25,2025-05-01,148,27,10,85
17656,401,48,2024-09-01,203,24,60,195
17657,1045,31,2025-12-01,275,40,75,142
17658,913,27,2025-08-01,258,2,26,95
17659,628,8,2024-11-01,201,2,14,76
17660,1056,33,2024-12-01,353,6,47,87
17661,586,29,2025-06-01,52,11,63,272
17662,376,32,2025-11-01,429,15,70,112
17663,223,8,2024-12-01,76,14,15,235
17664,358,43,2025-10-01,43,15,41,164
17665,515,37,2025-12-01,74,18,50,293
17666,1012,16,2024-08-01,35,21,65,60
17667,267,40,2024-04-01,127,27,35,273
17668,440,8,2024-01-01,10,44,74,265
17669,1060,44,2024-03-01,148,30,43,161
17670,1200,18,2025-11-01,333,22,19,120
17671,1184,24,2024-02-01,276,22,19,233
17672,393,5,2024-03-01,82,28,68,243
17673,768,24,2025-06-01,489,11,35,192
17674,1165,22,2025-02-01,73,1,17,116
17675,469,45,2025-05-01,336,36,35,108
17676,97,36,2025-12-01,303,23,36,256
17677,766,24,2024-03-01,25,24,25,208
17678,949,19,2025-10-01,290,45,59,71
17679,182,7,2025-01-01,164,16,63,86
17680,159,14,2024-04-01,4,42,79,165
17681,21,20,2024-09-01,442,8,40,284
17682,901,17,2024-06-01,449,8,73,133
17683,791,16,2024-11-01,442,49,24,270
17684,946,11,2025-09-01,231,29,42,234
17685,439,42,2024-09-01,371,46,28,293
17686,697,37,2025-09-01,31,40,38,85
17687,983,5,2024-04-01,438,14,20,140
17688,529,20,2024-02-01,385,0,22,124
17689,4,25,2024-02-01,129,46,55,122
17690,134,10,2025-04-01,190,37,34,167
17691,1119,5,2025-05-01,445,20,73,160
17692,251,19,2024-05-01,21,19,13,125
17693,370,19,2024-10-01,84,15,20,85
17694,1047,14,2025-08-01,273,16,24,55
17695,832,9,2024-04-01,284,19,72,150
17696,103,43,2025-10-01,229,28,31,190
17697,719,8,2024-04-01,497,8,33,210
17698,685,18,2024-09-01,100,22,39,88
17699,841,49,2025-10-01,145,35,21,194
17700,929,39,2025-05-01,129,38,25,95
17701,1002,26,2024-04-01,100,49,60,146
17702,828,18,2025-12-01,34,49,38,212
17703,37,21,2024-11-01,311,28,70,126
17704,108,5,2025-07-01,279,28,67,221
17705,84,36,2024-05-01,55,2,56,197
17706,840,32,2024-05-01,75,22,13,292
17707,675,4,2025-09-01,259,26,72,119
17708,836,42,2024-03-01,499,47,64,197
17709,826,20,2025-02-01,367,35,13,157
17710,759,9,2024-05-01,299,4,48,83
17711,784,48,2025-06-01,450,20,23,51
17712,83,24,2024-06-01,289,11,27,268
17713,225,18,2024-10-01,226,4,48,99
17714,451,34,2025-10-01,289,7,19,274
17715,185,17,2025-09-01,398,10,75,92
17716,335,30,2024-09-01,401,1,44,62
17717,1032,47,2024-08-01,480,0,69,137
17718,971,39,2024-01-01,396,21,52,224
17719,512,35,2025-01-01,358,36,65,144
17720,965,33,2025-10-01,31,46,46,113
17721,1211,47,2025-10-01,287,10,61,254
17722,1075,50,2024-04-01,275,20,28,178
17723,823,29,2025-07-01,319,3,30,142
17724,509,20,2025-01-01,197,18,20,118
17725,651,1,2025-06-01,307,14,21,244
17726,372,35,2025-09-01,128,50,39,143
17727,585,16,2025-11-01,349,45,67,290
17728,181,24,2024-02-01,81,3,41,261
17729,1105,33,2024-02-01,227,49,28,52
17730,632,13,2025-05-01,178,17,68,62
17731,1090,37,2024-05-01,312,16,71,99
17732,383,7,2024-05-01,110,47,59,209
17733,335,34,2025-10-01,391,19,54,125
17734,971,4,2024-07-01,329,18,17,134
17735,951,1,2024-05-01,61,31,40,213
17736,220,31,2025-01-01,464,47,25,165
17737,469,20,2025-04-01,271,25,49,78
17738,463,20,2024-12-01,7,49,49,281
17739,940,49,2024-01-01,101,47,29,167
17740,133,22,2024-01-01,214,19,24,199
17741,126,7,2024-07-01,64,28,36,193
17742,939,46,2025-03-01,437,3,11,97
17743,322,10,2024-01-01,330,47,57,90
17744,710,44,2025-12-01,338,12,61,203
17745,138,13,2024-08-01,37,31,59,59
17746,165,28,2025-03-01,62,1,22,209
17747,62,6,2024-05-01,356,11,64,53
17748,266,49,2025-01-01,105,41,64,197
17749,322,13,2024-06-01,397,35,38,152
17750,880,31,2025-02-01,101,5,28,267
17751,424,13,2024-06-01,283,16,80,154
17752,945,28,2024-06-01,72,14,43,69
17753,1074,1,2024-09-01,35,41,74,245
17754,1047,6,2024-02-01,202,19,75,159
17755,1006,44,2024-11-01,104,9,64,261
17756,848,23,2025-06-01,469,9,22,195
17757,890,43,2025-11-01,286,23,18,68
17758,74,15,2025-09-01,497,50,28,227
