product_id,sku,product_name,brand,category_id,unit_price,unit_cost,weight_kg,is_active,launch_date
793,SKU-00793,Playmobil Action Figure 21FQ,Playmobil,15,1360.17,644.68,11.78,True,2023-02-26
794,SKU-00794,Mattel Action Figure 86WL,Mattel,15,1008.57,499.37,14.83,True,2022-07-28
795,SKU-00795,Playmobil Action Figure 06HA,Playmobil,15,1325.73,804.05,9.92,True,2026-04-07
796,SKU-00796,Playmobil Action Figure 79PE,Playmobil,15,1410.68,895.46,1.59,True,2022-12-06
797,SKU-00797,Mattel Action Figure 60GK,Mattel,15,1442.53,770.61,10.3,False,2025-12-09
798,SKU-00798,Playmobil Action Figure 99JH,Playmobil,15,1736.4,610.5,1.46,True,2026-03-08
799,SKU-00799,Fisher-Price Action Figure 72KN,Fisher-Price,15,786.5,290.39,3.4,True,2025-06-24
800,SKU-00800,Hasbro Action Figure 20BF,Hasbro,15,1305.47,821.41,6.07,True,2026-05-18
801,SKU-00801,Mattel Action Figure 63OJ,Mattel,15,1282.33,678.66,14.19,True,2025-08-09
802,SKU-00802,Playmobil Action Figure 45UZ,Playmobil,15,792.95,325.52,9.89,True,2021-10-08
803,SKU-00803,Mattel Action Figure 68ZJ,Mattel,15,354.57,207.49,7.71,True,2023-01-24
804,SKU-00804,Fisher-Price Action Figure 48DA,Fisher-Price,15,309.22,111.57,3.66,False,2025-05-15
805,SKU-00805,LEGO LEGO Set 99HY,LEGO,15,160.88,69.63,6.05,True,2023-07-14
806,SKU-00806,Playmobil LEGO Set 62JK,Playmobil,15,1057.01,534.13,11.08,False,2024-05-17
807,SKU-00807,Hasbro LEGO Set 11KX,Hasbro,15,991.52,563.03,8.43,True,2021-12-09
808,SKU-00808,Mattel LEGO Set 48WA,Mattel,15,1734.1,750.78,9.13,True,2022-10-03
809,SKU-00809,Playmobil LEGO Set 79ME,Playmobil,15,1036.96,444.16,6.17,True,2021-08-15
810,SKU-00810,Hasbro LEGO Set 46JN,Hasbro,15,908.19,410.49,1.84,True,2024-06-24
811,SKU-00811,Mattel LEGO Set 60ZV,Mattel,15,1577.62,937.02,8.67,True,2024-11-20
812,SKU-00812,Playmobil LEGO Set 07RX,Playmobil,15,1015.89,590.22,11.39,True,2021-07-14
813,SKU-00813,Playmobil LEGO Set 44RF,Playmobil,15,1228.46,760.36,12.94,True,2025-09-22
814,SKU-00814,Mattel LEGO Set 13IT,Mattel,15,126.26,68.19,14.91,True,2026-04-22
815,SKU-00815,LEGO LEGO Set 75RU,LEGO,15,1441.29,682.78,5.36,True,2023-07-09
816,SKU-00816,Mattel LEGO Set 13CN,Mattel,15,450.62,170.29,10.14,True,2026-01-01
817,SKU-00817,Hasbro LEGO Set 67WH,Hasbro,15,1000.42,403.72,4.78,True,2025-10-09
818,SKU-00818,Fisher-Price LEGO Set 08YK,Fisher-Price,15,487.99,309.45,10.28,True,2021-10-05
819,SKU-00819,Playmobil LEGO Set 86IX,Playmobil,15,1328.12,558.42,3.71,True,2025-09-10
820,SKU-00820,LEGO LEGO Set 90LM,LEGO,15,368.97,156.78,9.32,True,2025-10-23
821,SKU-00821,Hasbro LEGO Set 30PC,Hasbro,15,220.18,82.25,14.34,True,2023-09-19
822,SKU-00822,Hasbro LEGO Set 53RX,Hasbro,15,1376.82,705.54,0.73,True,2025-07-21
823,SKU-00823,Fisher-Price Puzzle 86OH,Fisher-Price,15,571.17,353.8,13.23,True,2024-11-03
824,SKU-00824,Mattel Puzzle 35FM,Mattel,15,886.0,571.75,13.75,True,2023-09-01
825,SKU-00825,LEGO Puzzle 79JW,LEGO,15,1351.55,525.04,7.93,True,2023-02-26
826,SKU-00826,Fisher-Price Puzzle 41SB,Fisher-Price,15,63.45,28.82,12.92,True,2023-05-15
827,SKU-00827,Playmobil Puzzle 29XN,Playmobil,15,1757.83,983.46,6.96,True,2025-09-20
828,SKU-00828,Hasbro Puzzle 33RP,Hasbro,15,1215.01,563.56,1.6,True,2023-06-26
829,SKU-00829,Mattel Puzzle 00EI,Mattel,15,340.94,146.21,4.11,True,2024-09-02
830,SKU-00830,Mattel Puzzle 90OQ,Mattel,15,661.83,330.67,3.24,True,2024-06-23
831,SKU-00831,Mattel Puzzle 44BY,Mattel,15,660.31,310.46,6.82,True,2025-09-10
832,SKU-00832,Fisher-Price Puzzle 74ND,Fisher-Price,15,1236.39,734.73,10.84,True,2022-12-12
833,SKU-00833,Fisher-Price Puzzle 89ZL,Fisher-Price,15,780.83,362.51,2.27,True,2021-12-11
834,SKU-00834,LEGO Puzzle 85JP,LEGO,15,854.01,301.4,6.38,True,2024-05-27
835,SKU-00835,Fisher-Price Puzzle 44RG,Fisher-Price,15,963.5,428.49,7.35,True,2023-11-05
836,SKU-00836,Fisher-Price Puzzle 54OU,Fisher-Price,15,90.64,34.42,2.53,True,2025-09-28
837,SKU-00837,Mattel Puzzle 44MJ,Mattel,15,860.39,463.71,6.8,True,2024-01-09
838,SKU-00838,Mattel Puzzle 30ZZ,Mattel,15,651.75,337.12,12.17,True,2025-06-26
839,SKU-00839,Playmobil Puzzle 65RI,Playmobil,15,222.62,135.85,14.45,True,2025-01-15
840,SKU-00840,Fisher-Price Puzzle 74QA,Fisher-Price,15,1171.51,599.26,14.69,True,2023-06-17
841,SKU-00841,Mattel Puzzle 09TK,Mattel,15,1213.38,602.14,11.07,True,2025-07-07
842,SKU-00842,Playmobil Puzzle 53RI,Playmobil,15,1106.53,541.23,14.35,True,2024-08-17
843,SKU-00843,Mattel Puzzle 75GT,Mattel,15,762.16,406.76,6.13,True,2025-08-30
844,SKU-00844,Hasbro Puzzle 82SG,Hasbro,15,295.79,123.78,4.82,True,2023-10-16
845,SKU-00845,Mattel Doll 48WL,Mattel,15,1091.67,511.6,13.33,True,2026-03-04
846,SKU-00846,Mattel Doll 51OW,Mattel,15,1347.47,682.2,6.81,True,2022-07-21
847,SKU-00847,Hasbro Doll 46YV,Hasbro,15,229.45,96.46,3.85,True,2023-04-18
848,SKU-00848,Hasbro Doll 94DH,Hasbro,15,382.98,179.66,1.52,True,2023-10-15
849,SKU-00849,Playmobil Doll 99NE,Playmobil,15,989.44,354.13,6.02,True,2023-10-18
850,SKU-00850,Hasbro Doll 38HR,Hasbro,15,191.55,102.56,1.36,True,2023-05-06
851,SKU-00851,Playmobil Doll 46DJ,Playmobil,15,560.32,237.7,4.33,True,2022-02-13
852,SKU-00852,LEGO Doll 35AK,LEGO,15,950.5,381.32,0.62,True,2025-11-25
853,SKU-00853,Mattel Doll 72UT,Mattel,15,1556.31,762.84,13.08,True,2022-05-03
854,SKU-00854,Fisher-Price Doll 17VO,Fisher-Price,15,803.5,514.93,10.49,True,2026-05-15
855,SKU-00855,Fisher-Price Doll 50AC,Fisher-Price,15,824.5,473.82,13.17,True,2022-10-20
856,SKU-00856,Fisher-Price Doll 29WK,Fisher-Price,15,560.84,254.71,8.14,True,2023-11-19
857,SKU-00857,Playmobil Doll 12NB,Playmobil,15,557.62,264.12,2.42,False,2024-08-08
858,SKU-00858,Fisher-Price Doll 66EY,Fisher-Price,15,1468.61,887.6,5.22,True,2021-06-16
859,SKU-00859,Hasbro Doll 83UX,Hasbro,15,1239.55,616.77,11.36,True,2026-03-09
860,SKU-00860,Playmobil Doll 58MB,Playmobil,15,1437.35,760.5,11.97,True,2024-10-26
861,SKU-00861,LEGO Doll 33SW,LEGO,15,744.07,385.55,5.98,True,2022-12-30
862,SKU-00862,Playmobil Doll 16GL,Playmobil,15,1492.03,620.95,1.28,True,2022-12-19
863,SKU-00863,Fisher-Price Doll 10TS,Fisher-Price,15,1377.35,858.07,12.13,True,2023-09-18
864,SKU-00864,Mattel Doll 89HV,Mattel,15,1168.98,595.69,4.11,True,2023-08-09
865,SKU-00865,L'Oreal Moisturizer 25FW,L'Oreal,16,332.42,145.23,9.59,True,2025-03-09
866,SKU-00866,Neutrogena Moisturizer 26BO,Neutrogena,16,1262.35,628.14,4.88,True,2022-07-22
867,SKU-00867,Revlon Moisturizer 23UB,Revlon,16,44.72,28.7,4.3,True,2024-05-20
868,SKU-00868,CeraVe Moisturizer 21XT,CeraVe,16,1310.16,550.06,2.35,True,2024-09-08
869,SKU-00869,Neutrogena Moisturizer 06OQ,Neutrogena,16,759.34,444.76,7.53,True,2025-04-17
870,SKU-00870,L'Oreal Moisturizer 90MD,L'Oreal,16,597.8,360.51,14.28,False,2024-09-29
871,SKU-00871,CeraVe Moisturizer 00SH,CeraVe,16,133.14,65.38,2.96,True,2023-07-09
872,SKU-00872,CeraVe Moisturizer 61JQ,CeraVe,16,1491.71,576.68,11.55,True,2023-10-22
873,SKU-00873,CeraVe Moisturizer 23SR,CeraVe,16,448.66,290.89,3.07,True,2024-08-02
874,SKU-00874,L'Oreal Moisturizer 46QG,L'Oreal,16,940.44,606.24,7.15,True,2024-09-30
875,SKU-00875,Neutrogena Moisturizer 49MS,Neutrogena,16,1685.51,670.13,10.95,True,2022-02-13
876,SKU-00876,Revlon Moisturizer 18UN,Revlon,16,940.06,400.46,9.61,True,2022-01-09
877,SKU-00877,L'Oreal Moisturizer 11FM,L'Oreal,16,1555.27,645.96,1.78,True,2024-06-24
878,SKU-00878,Neutrogena Moisturizer 48MW,Neutrogena,16,32.05,18.86,8.81,True,2024-12-14
879,SKU-00879,Maybelline Moisturizer 42CJ,Maybelline,16,21.03,7.63,11.77,True,2023-12-01
880,SKU-00880,Revlon Moisturizer 37VP,Revlon,16,283.21,164.61,3.81,True,2021-06-13
881,SKU-00881,Revlon Moisturizer 11KQ,Revlon,16,612.47,392.53,11.42,False,2023-11-27
882,SKU-00882,Neutrogena Moisturizer 18EU,Neutrogena,16,1162.01,651.19,11.89,True,2025-01-19
883,SKU-00883,Maybelline Moisturizer 43DS,Maybelline,16,573.55,296.82,9.71,True,2022-10-03
884,SKU-00884,CeraVe Moisturizer 01LC,CeraVe,16,1321.07,470.84,5.73,True,2025-09-12
885,SKU-00885,Neutrogena Moisturizer 55BV,Neutrogena,16,1618.1,801.92,6.62,True,2022-01-05
886,SKU-00886,CeraVe Moisturizer 00IQ,CeraVe,16,345.65,140.33,5.28,True,2024-09-02
887,SKU-00887,Neutrogena Moisturizer 55CN,Neutrogena,16,1562.45,827.48,12.92,True,2022-10-11
888,SKU-00888,Revlon Moisturizer 15VL,Revlon,16,283.27,124.27,4.02,True,2022-01-01
889,SKU-00889,L'Oreal Moisturizer 67RY,L'Oreal,16,1397.77,701.38,11.03,True,2024-11-19
890,SKU-00890,Revlon Lipstick 76PZ,Revlon,16,1543.01,899.27,3.66,True,2022-04-08
891,SKU-00891,Revlon Lipstick 20KG,Revlon,16,1475.19,600.34,10.28,True,2023-07-08
892,SKU-00892,Maybelline Lipstick 97ZK,Maybelline,16,1105.41,493.88,9.65,True,2024-10-29
893,SKU-00893,Revlon Lipstick 29YX,Revlon,16,1187.71,431.3,14.07,True,2023-03-25
894,SKU-00894,L'Oreal Lipstick 02EF,L'Oreal,16,367.73,182.25,1.57,True,2021-12-31
895,SKU-00895,CeraVe Lipstick 67CE,CeraVe,16,1185.97,602.17,10.55,True,2022-09-28
896,SKU-00896,Neutrogena Lipstick 50TR,Neutrogena,16,401.2,226.82,0.29,True,2024-01-22
897,SKU-00897,CeraVe Lipstick 99OQ,CeraVe,16,1671.48,1002.26,7.07,True,2025-10-20
898,SKU-00898,Neutrogena Lipstick 88SS,Neutrogena,16,1006.65,635.67,6.3,True,2024-07-11
899,SKU-00899,L'Oreal Lipstick 63EW,L'Oreal,16,1483.44,637.5,0.71,False,2024-10-02
900,SKU-00900,Neutrogena Lipstick 62JN,Neutrogena,16,144.89,60.1,7.84,True,2021-09-15
901,SKU-00901,Maybelline Lipstick 28EF,Maybelline,16,959.33,390.29,7.94,True,2025-10-13
902,SKU-00902,Maybelline Lipstick 17UP,Maybelline,16,1007.37,521.26,11.22,True,2023-02-02
903,SKU-00903,Revlon Lipstick 40GO,Revlon,16,647.54,315.75,10.01,True,2024-03-09
904,SKU-00904,Maybelline Lipstick 66PF,Maybelline,16,1427.47,735.13,7.62,True,2023-09-24
905,SKU-00905,Revlon Lipstick 97FF,Revlon,16,1797.19,867.87,5.35,True,2023-09-02
906,SKU-00906,Neutrogena Lipstick 17VP,Neutrogena,16,1521.51,720.74,9.54,True,2021-07-10
907,SKU-00907,Neutrogena Lipstick 66CJ,Neutrogena,16,1097.1,569.33,3.29,True,2024-03-07
908,SKU-00908,Neutrogena Lipstick 19NO,Neutrogena,16,651.22,316.31,14.4,False,2022-12-16
909,SKU-00909,L'Oreal Lipstick 88NP,L'Oreal,16,1769.41,935.54,7.81,True,2024-10-16
910,SKU-00910,Neutrogena Lipstick 55DO,Neutrogena,16,16.79,10.83,3.3,True,2025-08-28
911,SKU-00911,Neutrogena Lipstick 58XN,Neutrogena,16,1654.81,833.0,8.6,True,2024-06-08
912,SKU-00912,L'Oreal Lipstick 57HG,L'Oreal,16,72.74,33.22,2.16,True,2025-03-26
913,SKU-00913,Revlon Lipstick 30VW,Revlon,16,453.49,193.58,4.57,True,2025-08-02
914,SKU-00914,Revlon Lipstick 48HX,Revlon,16,1652.6,942.44,10.88,True,2024-12-11
915,SKU-00915,Maybelline Lipstick 02FI,Maybelline,16,881.46,546.25,10.57,True,2025-07-18
916,SKU-00916,L'Oreal Lipstick 61QN,L'Oreal,16,1073.44,472.44,10.99,True,2022-05-31
917,SKU-00917,L'Oreal Lipstick 16ND,L'Oreal,16,1405.32,880.52,5.08,True,2025-07-23
918,SKU-00918,CeraVe Lipstick 35GW,CeraVe,16,752.66,459.39,13.06,True,2023-07-05
919,SKU-00919,Revlon Lipstick 91XC,Revlon,16,1671.93,903.12,9.52,False,2023-09-21
920,SKU-00920,Revlon Foundation 98IF,Revlon,16,78.92,40.41,2.33,True,2021-06-15
921,SKU-00921,Maybelline Foundation 08BL,Maybelline,16,279.99,154.58,14.96,True,2023-11-07
922,SKU-00922,Revlon Foundation 82SL,Revlon,16,1037.58,391.19,6.54,True,2022-04-21
923,SKU-00923,Maybelline Foundation 21YQ,Maybelline,16,242.28,90.8,8.61,False,2024-06-09
924,SKU-00924,CeraVe Foundation 58YA,CeraVe,16,476.29,223.65,6.57,True,2026-05-02
925,SKU-00925,Maybelline Foundation 34ZV,Maybelline,16,868.26,355.49,5.99,True,2026-04-16
926,SKU-00926,Revlon Foundation 72IA,Revlon,16,1110.71,633.88,3.77,False,2024-06-12
927,SKU-00927,CeraVe Foundation 84SJ,CeraVe,16,585.52,367.26,1.43,True,2025-09-27
928,SKU-00928,CeraVe Foundation 83MN,CeraVe,16,660.66,268.99,5.23,True,2024-07-22
929,SKU-00929,Neutrogena Foundation 45RI,Neutrogena,16,308.81,140.48,12.34,True,2026-05-05
930,SKU-00930,Revlon Foundation 28IS,Revlon,16,266.74,96.95,12.29,True,2024-08-14
931,SKU-00931,Neutrogena Foundation 15JE,Neutrogena,16,285.0,162.04,1.38,True,2024-05-07
932,SKU-00932,Maybelline Foundation 68SB,Maybelline,16,1708.35,1072.88,13.04,True,2025-06-23
933,SKU-00933,L'Oreal Foundation 81BY,L'Oreal,16,621.17,367.29,4.65,True,2022-02-28
934,SKU-00934,Neutrogena Foundation 03RW,Neutrogena,16,380.17,194.42,3.14,True,2025-05-13
935,SKU-00935,Neutrogena Foundation 44JD,Neutrogena,16,990.1,531.6,14.89,True,2024-11-20
936,SKU-00936,L'Oreal Foundation 43WI,L'Oreal,16,681.01,423.46,7.95,True,2021-08-06
937,SKU-00937,L'Oreal Foundation 71NR,L'Oreal,16,514.8,302.06,9.31,False,2025-02-18
938,SKU-00938,L'Oreal Foundation 38YP,L'Oreal,16,124.54,68.26,9.98,True,2023-12-28
939,SKU-00939,Neutrogena Foundation 40YY,Neutrogena,16,1556.39,553.64,13.02,True,2023-07-09
940,SKU-00940,Maybelline Serum 58DA,Maybelline,16,1763.73,886.38,10.67,True,2025-02-25
941,SKU-00941,CeraVe Serum 39XC,CeraVe,16,1560.86,795.21,2.88,True,2025-08-02
942,SKU-00942,CeraVe Serum 59IV,CeraVe,16,1011.43,570.18,0.69,True,2024-06-14
943,SKU-00943,Neutrogena Serum 34CL,Neutrogena,16,603.76,282.57,2.44,True,2026-05-09
944,SKU-00944,Neutrogena Serum 12LV,Neutrogena,16,642.9,283.32,14.94,True,2024-01-02
945,SKU-00945,Neutrogena Serum 60BR,Neutrogena,16,1462.35,786.36,13.19,True,2024-03-20
946,SKU-00946,L'Oreal Serum 22LQ,L'Oreal,16,1699.73,1078.88,3.46,True,2021-06-18
947,SKU-00947,CeraVe Serum 72CJ,CeraVe,16,1184.19,445.66,5.79,True,2026-01-29
948,SKU-00948,Revlon Serum 90XO,Revlon,16,1571.5,873.69,6.32,True,2024-07-06
949,SKU-00949,CeraVe Serum 47YK,CeraVe,16,1747.11,1088.31,5.01,True,2024-03-09
950,SKU-00950,Maybelline Serum 15HO,Maybelline,16,1176.19,616.69,10.29,True,2026-03-22
951,SKU-00951,Maybelline Serum 81YG,Maybelline,16,559.65,314.27,7.9,True,2022-03-26
952,SKU-00952,Maybelline Serum 88ZF,Maybelline,16,1182.94,614.48,2.45,False,2023-03-08
953,SKU-00953,Revlon Serum 35VX,Revlon,16,1707.74,658.36,4.83,True,2022-11-26
954,SKU-00954,L'Oreal Serum 98EJ,L'Oreal,16,1378.96,846.74,6.27,True,2025-07-21
955,SKU-00955,CeraVe Serum 01QW,CeraVe,16,1343.37,801.33,9.59,True,2023-08-31
956,SKU-00956,Maybelline Serum 99PC,Maybelline,16,1403.5,536.18,2.85,True,2024-11-06
957,SKU-00957,Revlon Serum 56YH,Revlon,16,1112.42,591.45,9.22,True,2023-05-13
958,SKU-00958,Maybelline Sunscreen 84BH,Maybelline,16,1238.84,567.11,10.35,True,2025-07-18
959,SKU-00959,Revlon Sunscreen 58ZG,Revlon,16,1523.82,747.63,9.78,True,2023-08-31
960,SKU-00960,CeraVe Sunscreen 04PM,CeraVe,16,887.14,347.1,2.98,False,2023-01-14
961,SKU-00961,L'Oreal Sunscreen 11KX,L'Oreal,16,1666.16,1058.11,3.42,True,2024-02-15
962,SKU-00962,Maybelline Sunscreen 01NQ,Maybelline,16,1365.21,504.91,13.91,True,2024-08-01
963,SKU-00963,Revlon Sunscreen 36GN,Revlon,16,884.45,395.76,6.92,True,2024-02-15
964,SKU-00964,CeraVe Sunscreen 61VR,CeraVe,16,1398.31,744.43,12.38,True,2022-03-15
965,SKU-00965,CeraVe Sunscreen 75CF,CeraVe,16,1102.65,631.53,8.95,True,2021-10-19
966,SKU-00966,L'Oreal Sunscreen 24JE,L'Oreal,16,939.57,456.15,12.42,False,2024-04-23
967,SKU-00967,Maybelline Sunscreen 34AY,Maybelline,16,936.07,438.72,11.05,True,2023-09-10
968,SKU-00968,Revlon Sunscreen 66UB,Revlon,16,1378.46,880.53,2.93,True,2023-05-20
969,SKU-00969,Neutrogena Sunscreen 18AP,Neutrogena,16,1393.75,607.36,2.58,True,2025-01-13
970,SKU-00970,L'Oreal Sunscreen 19CS,L'Oreal,16,1243.47,772.32,7.01,True,2025-09-04
971,SKU-00971,L'Oreal Sunscreen 58GS,L'Oreal,16,1302.15,499.96,11.7,True,2025-05-15
972,SKU-00972,Revlon Sunscreen 49FS,Revlon,16,247.88,117.51,6.82,True,2025-04-06
973,SKU-00973,Revlon Sunscreen 76ZQ,Revlon,16,1614.43,998.91,13.25,True,2021-08-03
974,SKU-00974,Neutrogena Sunscreen 28OI,Neutrogena,16,1246.63,775.59,11.97,True,2025-03-03
975,SKU-00975,L'Oreal Sunscreen 84OJ,L'Oreal,16,168.69,94.78,9.55,True,2022-12-04
976,SKU-00976,CeraVe Sunscreen 50JJ,CeraVe,16,1309.74,841.58,9.22,True,2022-02-21
977,SKU-00977,Revlon Sunscreen 00KM,Revlon,16,688.19,399.48,13.69,True,2023-05-28
978,SKU-00978,Maybelline Sunscreen 81TN,Maybelline,16,296.01,116.45,11.56,False,2025-03-06
979,SKU-00979,Neutrogena Sunscreen 53AP,Neutrogena,16,560.59,325.47,6.75,True,2025-09-10
980,SKU-00980,Penguin Novel 22LO,Penguin,17,1617.88,1032.42,0.15,True,2024-07-09
981,SKU-00981,Penguin Novel 43HL,Penguin,17,828.26,502.44,8.2,False,2024-10-15
982,SKU-00982,Simon & Schuster Novel 90WJ,Simon & Schuster,17,431.99,227.51,7.19,True,2023-09-28
983,SKU-00983,Penguin Novel 81SQ,Penguin,17,1084.18,381.6,13.24,True,2021-10-09
984,SKU-00984,Scholastic Novel 13UL,Scholastic,17,1477.12,609.0,2.85,False,2023-11-15
985,SKU-00985,Random House Novel 55IQ,Random House,17,70.91,42.98,10.04,True,2024-09-17
986,SKU-00986,Random House Novel 14NE,Random House,17,599.34,225.54,1.72,True,2025-12-08
987,SKU-00987,HarperCollins Novel 57CV,HarperCollins,17,1211.4,646.07,10.4,True,2024-07-08
988,SKU-00988,Scholastic Novel 49JK,Scholastic,17,323.47,157.4,8.73,True,2024-04-08
989,SKU-00989,Penguin Novel 56KA,Penguin,17,1384.48,618.65,13.47,True,2023-01-01
990,SKU-00990,Simon & Schuster Novel 36RX,Simon & Schuster,17,1518.74,561.14,7.12,True,2022-02-08
991,SKU-00991,Random House Novel 57DC,Random House,17,595.93,282.55,3.23,True,2023-03-25
992,SKU-00992,Penguin Novel 47JG,Penguin,17,201.2,114.47,9.47,True,2022-04-25
993,SKU-00993,Simon & Schuster Novel 91RI,Simon & Schuster,17,1304.71,693.37,11.84,True,2025-11-22
994,SKU-00994,Simon & Schuster Novel 34UO,Simon & Schuster,17,1097.88,488.5,7.93,True,2021-10-25
995,SKU-00995,Random House Novel 10GO,Random House,17,1669.15,891.81,7.5,True,2021-08-03
996,SKU-00996,Simon & Schuster Novel 99ZX,Simon & Schuster,17,889.05,359.15,9.18,True,2024-05-20
997,SKU-00997,HarperCollins Novel 08QI,HarperCollins,17,7.84,2.8,9.42,True,2025-11-27
998,SKU-00998,HarperCollins Novel 87PX,HarperCollins,17,1440.22,935.71,6.27,True,2022-03-06
999,SKU-00999,Scholastic Novel 63XL,Scholastic,17,1451.85,600.63,9.65,True,2025-02-06
1000,SKU-01000,Random House Novel 42DG,Random House,17,1423.4,629.62,7.65,True,2023-12-27
1001,SKU-01001,Penguin Novel 65GA,Penguin,17,209.34,94.2,6.0,True,2024-09-30
1002,SKU-01002,Penguin Novel 92WG,Penguin,17,1498.52,611.7,12.52,True,2022-02-19
1003,SKU-01003,Simon & Schuster Novel 22KK,Simon & Schuster,17,1649.51,971.85,9.72,True,2024-09-24
1004,SKU-01004,Simon & Schuster Novel 27WC,Simon & Schuster,17,1606.24,820.93,5.09,True,2022-07-12
1005,SKU-01005,Simon & Schuster Novel 73EQ,Simon & Schuster,17,1670.38,612.71,7.86,True,2023-04-13
1006,SKU-01006,Random House Novel 03HY,Random House,17,1001.54,356.16,8.7,True,2023-03-30
1007,SKU-01007,Random House Novel 77CC,Random House,17,123.85,48.89,12.63,True,2026-05-04
1008,SKU-01008,Simon & Schuster Novel 51TH,Simon & Schuster,17,1129.59,680.83,8.61,True,2024-08-08
1009,SKU-01009,Scholastic Novel 44LI,Scholastic,17,214.74,125.56,4.69,True,2024-04-14
1010,SKU-01010,Penguin Novel 66XL,Penguin,17,492.34,185.14,13.17,True,2024-09-13
1011,SKU-01011,Random House Novel 18QY,Random House,17,392.97,173.18,1.77,True,2026-04-20
1012,SKU-01012,HarperCollins Novel 38ZW,HarperCollins,17,1644.47,794.5,0.47,True,2025-07-10
1013,SKU-01013,Scholastic Novel 57YE,Scholastic,17,281.57,127.28,7.3,True,2025-11-14
1014,SKU-01014,Random House Novel 08IC,Random House,17,1397.08,549.04,13.09,True,2022-04-06
1015,SKU-01015,Scholastic Self-Help Book 18PR,Scholastic,17,1219.71,475.46,10.9,True,2022-06-29
1016,SKU-01016,Scholastic Self-Help Book 22XM,Scholastic,17,212.93,94.39,0.76,True,2025-01-08
1017,SKU-01017,Penguin Self-Help Book 13AZ,Penguin,17,603.26,372.06,1.64,True,2023-02-01
1018,SKU-01018,Random House Self-Help Book 17RE,Random House,17,45.35,26.19,9.62,True,2023-10-31
1019,SKU-01019,HarperCollins Self-Help Book 92PA,HarperCollins,17,350.62,151.82,4.86,True,2021-07-19
1020,SKU-01020,Penguin Self-Help Book 02KL,Penguin,17,494.41,196.4,1.81,True,2022-03-29
1021,SKU-01021,Scholastic Self-Help Book 80KJ,Scholastic,17,927.74,382.2,5.32,True,2021-09-18
1022,SKU-01022,HarperCollins Self-Help Book 42HZ,HarperCollins,17,1698.18,1003.97,8.65,True,2024-06-07
1023,SKU-01023,Random House Self-Help Book 90UU,Random House,17,1105.81,499.41,6.71,True,2024-09-29
1024,SKU-01024,Simon & Schuster Self-Help Book 41NC,Simon & Schuster,17,1626.41,593.86,5.82,True,2024-06-20
1025,SKU-01025,Simon & Schuster Self-Help Book 77KO,Simon & Schuster,17,326.27,172.54,8.93,True,2025-08-03
1026,SKU-01026,Simon & Schuster Self-Help Book 92YL,Simon & Schuster,17,1111.29,493.12,12.28,True,2025-07-15
1027,SKU-01027,Scholastic Self-Help Book 29QG,Scholastic,17,145.99,91.51,11.49,True,2022-10-04
1028,SKU-01028,Penguin Self-Help Book 57ML,Penguin,17,1464.07,916.37,7.08,True,2021-10-11
1029,SKU-01029,Simon & Schuster Self-Help Book 66IG,Simon & Schuster,17,849.63,538.86,2.24,True,2021-07-08
1030,SKU-01030,Random House Self-Help Book 88RA,Random House,17,1643.59,768.58,10.52,True,2025-07-27
1031,SKU-01031,Random House Self-Help Book 91LE,Random House,17,818.64,293.96,7.18,True,2025-12-11
1032,SKU-01032,Simon & Schuster Self-Help Book 90YI,Simon & Schuster,17,1523.15,662.08,5.29,True,2023-12-14
1033,SKU-01033,Scholastic Self-Help Book 11EQ,Scholastic,17,189.76,112.96,11.97,True,2022-02-01
1034,SKU-01034,Penguin Self-Help Book 98AX,Penguin,17,1427.41,727.73,6.07,True,2024-10-29
1035,SKU-01035,Scholastic Self-Help Book 68AX,Scholastic,17,442.43,175.96,7.29,False,2025-10-23
1036,SKU-01036,HarperCollins Self-Help Book 86OZ,HarperCollins,17,1465.98,773.0,11.79,True,2023-11-05
1037,SKU-01037,Random House Self-Help Book 65LZ,Random House,17,982.43,413.45,9.97,False,2025-02-21
1038,SKU-01038,Scholastic Self-Help Book 91BI,Scholastic,17,1506.96,579.12,8.98,True,2022-09-16
1039,SKU-01039,Penguin Self-Help Book 31SM,Penguin,17,1480.53,596.43,14.34,False,2025-10-26
1040,SKU-01040,Penguin Self-Help Book 64MA,Penguin,17,1235.49,653.48,12.32,True,2024-12-24
1041,SKU-01041,Penguin Self-Help Book 09HH,Penguin,17,167.51,99.69,13.32,True,2024-01-13
1042,SKU-01042,Penguin Self-Help Book 63SZ,Penguin,17,1363.95,747.81,6.85,True,2023-01-06
1043,SKU-01043,Scholastic Cookbook 51JB,Scholastic,17,1042.39,426.02,10.25,True,2024-09-10
1044,SKU-01044,Scholastic Cookbook 44IB,Scholastic,17,1430.85,792.5,13.79,True,2024-04-04
1045,SKU-01045,Random House Cookbook 94RZ,Random House,17,1782.57,935.52,9.21,True,2025-03-18
1046,SKU-01046,HarperCollins Cookbook 68YJ,HarperCollins,17,1535.25,566.08,13.53,True,2023-11-06
1047,SKU-01047,Penguin Cookbook 58JE,Penguin,17,1267.52,755.73,5.45,True,2022-09-14
1048,SKU-01048,Penguin Cookbook 49WX,Penguin,17,427.26,239.55,5.97,True,2024-12-17
1049,SKU-01049,Simon & Schuster Cookbook 21VO,Simon & Schuster,17,733.83,352.65,3.25,True,2023-09-01
1050,SKU-01050,HarperCollins Cookbook 21NG,HarperCollins,17,342.87,159.56,13.87,True,2023-06-09
