return_id,order_item_id,order_id,product_id,return_date,return_qty,return_reason,refund_amount,restocked
3649,84577,39856,532,2025-06-14,2,Size Issue,361.12,True
3650,84637,39883,920,2023-04-06,4,Size Issue,296.19,True
3651,84638,39883,609,2023-04-16,1,Size Issue,1430.8,True
3652,84643,39886,537,2024-07-24,2,Defective,120.2,True
3653,84645,39886,1079,2024-08-07,3,Defective,1336.43,True
3654,84684,39907,1085,2023-10-23,1,Size Issue,1649.37,True
3655,84700,39917,712,2024-10-20,1,Damaged in Transit,1715.86,True
3656,84730,39933,279,2023-11-11,1,Changed Mind,1399.58,False
3657,84911,40013,509,2026-01-21,4,Defective,5171.28,False
3658,84958,40039,560,2022-10-06,5,Defective,6847.81,True
3659,84979,40049,1096,2023-11-10,1,Defective,990.02,False
3660,84986,40053,884,2023-03-15,6,Duplicate Order,7802.44,True
3661,84999,40060,96,2024-06-06,2,Changed Mind,2239.66,True
3662,85056,40086,544,2023-04-02,2,Damaged in Transit,105.83,True
3663,85057,40086,618,2023-03-27,2,Size Issue,1697.19,True
3664,85065,40091,427,2024-12-17,1,Defective,1393.59,False
3665,85073,40097,1150,2024-12-29,5,Changed Mind,1533.07,True
3666,85137,40123,1083,2025-02-12,4,Changed Mind,4718.65,True
3667,85227,40174,579,2025-01-02,1,Wrong Item,1747.55,True
3668,85231,40177,993,2024-12-11,1,Duplicate Order,1302.83,True
3669,85232,40177,885,2024-12-13,2,Defective,3149.86,True
3670,85245,40182,909,2025-01-03,2,Wrong Item,3494.8,True
3671,85246,40182,13,2024-12-20,3,Changed Mind,3070.79,True
3672,85324,40221,227,2025-08-18,2,Size Issue,150.25,True
3673,85325,40221,946,2025-09-04,6,Defective,9553.06,True
3674,85565,40340,670,2023-10-10,2,Defective,3258.2,True
3675,85592,40356,700,2022-09-15,5,Wrong Item,2442.17,False
3676,85593,40356,884,2022-10-01,1,Defective,1261.51,False
3677,85607,40362,572,2023-06-07,1,Changed Mind,470.91,True
3678,85608,40362,661,2023-06-11,3,Changed Mind,4646.72,True
3679,85609,40362,581,2023-06-06,1,Damaged in Transit,684.49,True
3680,85654,40382,193,2023-11-24,1,Damaged in Transit,369.54,True
3681,85655,40382,1041,2023-11-25,2,Size Issue,322.56,True
3682,85697,40402,67,2023-11-28,1,Size Issue,586.77,True
3683,85698,40402,1189,2023-11-21,4,Size Issue,5962.4,False
3684,85705,40408,662,2023-03-03,1,Size Issue,1270.42,True
3685,85706,40408,260,2023-03-04,3,Changed Mind,3684.74,False
3686,85708,40408,286,2023-02-21,2,Defective,1728.76,True
3687,85800,40453,1184,2022-10-28,1,Defective,1130.0,True
3688,85801,40453,540,2022-10-16,2,Defective,2252.37,True
3689,85802,40453,1065,2022-10-30,3,Size Issue,1296.49,False
3690,85810,40457,317,2022-10-25,1,Changed Mind,1604.04,True
3691,85863,40484,19,2023-05-14,2,Defective,1321.45,False
3692,85939,40522,279,2023-10-09,2,Defective,2724.95,True
3693,85954,40532,1176,2024-07-31,1,Damaged in Transit,1700.12,True
3694,85956,40532,599,2024-07-15,1,Defective,267.69,False
3695,85963,40536,954,2023-06-24,2,Defective,2549.89,True
3696,85964,40536,736,2023-07-21,1,Size Issue,80.46,False
3697,86011,40557,488,2024-09-20,2,Defective,2279.27,False
3698,86027,40564,387,2025-02-03,4,Wrong Item,3584.37,True
3699,86028,40564,1013,2025-01-10,2,Defective,549.02,True
3700,86087,40593,1132,2023-12-18,3,Defective,2824.48,False
3701,86088,40593,1150,2023-12-15,2,Defective,644.41,True
3702,86090,40595,944,2026-01-17,2,Damaged in Transit,1171.34,False
3703,86091,40595,193,2025-12-30,1,Wrong Item,361.84,True
3704,86092,40595,915,2026-01-07,3,Changed Mind,2513.12,True
3705,86093,40595,31,2025-12-27,2,Defective,2378.95,True
3706,86094,40595,699,2026-01-02,3,Defective,2428.36,True
3707,86144,40619,420,2023-11-26,1,Changed Mind,553.92,True
3708,86145,40619,486,2023-11-12,2,Damaged in Transit,800.82,True
3709,86146,40619,240,2023-11-29,4,Not as Described,3614.56,False
3710,86208,40644,1197,2025-11-22,1,Changed Mind,1375.95,True
3711,86209,40644,133,2025-11-27,2,Size Issue,2100.14,False
3712,86210,40644,476,2025-11-28,1,Changed Mind,454.47,True
3713,86365,40726,1215,2024-04-05,1,Defective,1499.11,True
3714,86367,40728,1077,2024-12-06,3,Changed Mind,4956.54,True
3715,86395,40740,148,2024-06-15,4,Wrong Item,6505.92,False
3716,86397,40740,258,2024-05-27,3,Defective,1514.3,True
3717,86412,40747,420,2024-01-16,2,Size Issue,1147.6,True
3718,86413,40747,172,2024-01-03,1,Not as Described,951.66,True
3719,86423,40755,956,2023-08-06,2,Duplicate Order,2575.68,True
3720,86424,40756,641,2024-04-27,2,Defective,25.57,False
3721,86425,40756,1080,2024-04-23,5,Wrong Item,6717.57,False
3722,86535,40809,34,2023-09-07,3,Changed Mind,4200.38,False
3723,86536,40809,1007,2023-09-05,2,Size Issue,237.22,True
3724,86540,40811,342,2025-09-29,2,Wrong Item,760.56,True
3725,86580,40829,575,2025-01-09,2,Size Issue,2709.8,True
3726,86631,40847,998,2024-01-06,1,Size Issue,1349.8,True
3727,86632,40847,1117,2024-01-19,1,Size Issue,1249.84,True
3728,86633,40847,976,2024-01-17,1,Changed Mind,1261.83,True
3729,86634,40847,21,2024-01-23,3,Size Issue,1010.04,False
3730,86665,40863,15,2022-09-03,1,Size Issue,1555.97,True
3731,86666,40863,974,2022-08-10,1,Changed Mind,1181.42,True
3732,86675,40868,83,2023-08-29,2,Defective,2882.94,True
3733,86676,40868,556,2023-08-27,1,Wrong Item,538.96,True
3734,86677,40868,229,2023-09-05,1,Damaged in Transit,1581.43,False
3735,86678,40868,999,2023-08-20,2,Wrong Item,2700.2,False
3736,86708,40883,1058,2025-10-06,2,Not as Described,410.15,True
3737,86709,40883,872,2025-09-30,2,Not as Described,2759.86,True
3738,86710,40883,333,2025-10-18,4,Changed Mind,6055.91,True
3739,86755,40909,680,2024-12-03,2,Wrong Item,1124.14,True
3740,86772,40918,514,2022-12-07,2,Changed Mind,162.54,True
3741,86782,40924,462,2025-09-12,2,Size Issue,2976.16,True
3742,86783,40924,319,2025-09-13,1,Wrong Item,487.52,False
3743,86784,40924,686,2025-09-14,1,Changed Mind,616.83,False
3744,86923,40993,810,2024-12-09,1,Changed Mind,839.13,True
3745,86936,41001,781,2022-11-20,1,Damaged in Transit,1036.27,True
3746,86937,41001,253,2022-12-12,3,Changed Mind,194.87,True
3747,86938,41001,1143,2022-11-21,1,Changed Mind,379.86,True
3748,86949,41006,671,2023-11-18,4,Changed Mind,5377.37,False
3749,87014,41036,647,2024-11-14,3,Not as Described,4315.84,True
3750,87015,41036,518,2024-11-21,1,Size Issue,1695.29,True
3751,87021,41039,425,2022-12-19,4,Duplicate Order,762.12,False
3752,87117,41081,1123,2022-05-29,3,Damaged in Transit,3561.29,True
3753,87129,41088,1106,2023-03-14,3,Size Issue,2742.92,True
3754,87140,41095,39,2025-06-22,1,Changed Mind,1095.48,False
3755,87141,41095,297,2025-06-14,5,Defective,4682.8,True
3756,87156,41100,905,2025-01-19,4,Damaged in Transit,6578.12,True
3757,87157,41100,847,2025-01-23,3,Changed Mind,683.34,True
3758,87164,41106,1106,2025-11-30,1,Size Issue,913.42,True
3759,87165,41106,942,2025-12-18,3,Wrong Item,2859.7,False
3760,87220,41129,336,2022-09-16,1,Changed Mind,1411.75,True
3761,87221,41129,979,2022-09-14,2,Size Issue,1011.48,False
3762,87222,41129,503,2022-10-02,1,Not as Described,909.72,False
3763,87223,41129,193,2022-09-14,2,Not as Described,790.44,False
3764,87248,41144,961,2025-01-22,2,Wrong Item,3302.12,True
3765,87249,41144,1054,2025-01-18,2,Size Issue,3045.65,False
3766,87421,41217,228,2024-05-07,1,Not as Described,467.4,False
3767,87424,41219,1101,2023-12-02,2,Damaged in Transit,287.32,True
3768,87425,41219,390,2023-11-26,4,Size Issue,6106.8,True
3769,87495,41251,215,2024-10-11,2,Defective,3217.51,False
3770,87496,41251,94,2024-10-11,1,Defective,800.74,True
3771,87514,41258,515,2023-11-09,2,Duplicate Order,1813.09,False
3772,87621,41314,190,2024-12-03,4,Size Issue,4424.06,True
3773,87630,41320,439,2024-04-05,1,Defective,1350.01,True
3774,87663,41334,1117,2024-12-14,2,Size Issue,2693.38,True
3775,87664,41334,690,2024-11-29,1,Size Issue,234.39,True
3776,87665,41334,671,2024-12-11,3,Size Issue,4239.59,True
3777,87820,41407,127,2025-03-24,3,Changed Mind,1885.63,False
3778,87821,41407,719,2025-03-18,1,Damaged in Transit,1492.27,False
3779,87891,41434,938,2023-11-29,3,Wrong Item,351.37,True
3780,87892,41434,48,2023-11-17,1,Defective,1187.01,True
3781,87925,41451,605,2023-04-30,1,Size Issue,1340.01,True
3782,87926,41451,562,2023-04-20,4,Size Issue,5691.75,False
3783,87927,41451,848,2023-05-05,3,Size Issue,1089.54,True
3784,87935,41454,70,2023-10-13,2,Changed Mind,3296.07,False
3785,87947,41460,724,2025-03-04,2,Wrong Item,419.27,False
3786,87961,41467,1197,2024-04-27,1,Defective,1401.21,False
3787,87972,41472,1094,2023-12-22,2,Size Issue,2562.1,True
3788,87997,41488,933,2025-01-15,4,Size Issue,2350.63,False
3789,87998,41488,1217,2025-01-25,3,Size Issue,4085.1,True
3790,88023,41504,651,2023-04-27,3,Size Issue,3157.64,True
3791,88024,41504,1078,2023-04-13,1,Not as Described,1613.19,False
3792,88142,41567,182,2022-01-31,2,Wrong Item,1186.12,True
3793,88225,41603,305,2025-08-29,4,Damaged in Transit,5306.66,True
3794,88238,41610,524,2023-11-24,3,Not as Described,22.03,True
3795,88239,41610,1161,2023-11-27,1,Changed Mind,1230.07,True
3796,88250,41616,1212,2025-03-18,2,Size Issue,401.52,True
3797,88251,41616,729,2025-04-01,6,Wrong Item,5535.49,True
3798,88252,41616,401,2025-03-23,2,Defective,1926.59,True
3799,88253,41616,328,2025-03-28,1,Wrong Item,1076.36,True
3800,88263,41622,1072,2024-10-05,1,Size Issue,1285.04,False
3801,88264,41622,237,2024-09-15,4,Not as Described,5766.19,False
3802,88274,41627,1197,2025-10-26,4,Changed Mind,5533.3,True
3803,88286,41633,257,2024-06-01,2,Changed Mind,2481.38,True
3804,88326,41657,391,2025-11-12,1,Wrong Item,24.57,False
3805,88417,41698,259,2022-11-19,5,Defective,5309.15,False
3806,88437,41707,242,2024-10-04,2,Damaged in Transit,1582.59,True
3807,88444,41713,524,2025-04-22,2,Damaged in Transit,13.95,False
3808,88445,41713,917,2025-04-23,1,Not as Described,1300.78,True
3809,88470,41725,1100,2022-08-08,1,Defective,1052.06,False
3810,88471,41725,128,2022-07-20,2,Changed Mind,138.79,True
3811,88472,41725,1163,2022-07-27,4,Not as Described,1340.9,True
3812,88496,41736,584,2025-05-26,5,Size Issue,4253.07,True
3813,88497,41736,633,2025-05-19,4,Defective,5275.09,True
3814,88524,41750,265,2025-12-04,2,Changed Mind,2692.5,False
3815,88525,41750,823,2025-11-15,1,Damaged in Transit,556.71,True
3816,88526,41750,109,2025-11-13,2,Changed Mind,1434.0,True
3817,88527,41750,446,2025-11-10,6,Wrong Item,5644.43,True
3818,88632,41793,848,2022-12-08,1,Defective,366.61,False
3819,88642,41799,459,2024-09-16,2,Defective,1807.16,True
3820,88661,41808,835,2022-03-14,4,Not as Described,3615.59,True
3821,88681,41817,292,2022-09-13,1,Size Issue,1455.66,True
3822,88682,41817,28,2022-10-09,1,Changed Mind,1605.08,True
3823,88693,41825,359,2023-01-09,4,Damaged in Transit,1846.69,True
3824,88694,41825,333,2023-01-12,1,Defective,1452.34,False
3825,88695,41825,203,2023-01-08,1,Changed Mind,586.89,True
3826,88710,41833,255,2025-03-23,2,Changed Mind,2621.66,True
3827,88711,41833,264,2025-03-19,1,Defective,60.17,True
3828,88712,41833,1034,2025-03-23,1,Wrong Item,1343.04,True
3829,88713,41833,345,2025-03-03,3,Size Issue,2319.3,True
3830,88803,41882,447,2024-10-29,1,Size Issue,812.52,True
3831,88804,41882,213,2024-10-31,1,Size Issue,822.99,True
3832,88805,41882,425,2024-11-10,4,Changed Mind,780.49,True
3833,88821,41890,28,2024-12-24,1,Wrong Item,1583.88,True
3834,88843,41900,35,2025-11-23,3,Defective,2774.17,True
3835,88845,41902,6,2024-11-07,4,Defective,2048.41,True
3836,88909,41928,712,2024-09-20,1,Wrong Item,1679.32,True
3837,88920,41933,445,2024-04-14,2,Changed Mind,1399.33,True
3838,88972,41959,1174,2024-04-11,2,Defective,542.89,False
3839,89012,41976,582,2022-12-05,1,Wrong Item,491.0,True
3840,89091,42010,75,2024-08-08,1,Damaged in Transit,1200.64,True
3841,89144,42038,1203,2024-08-30,1,Changed Mind,601.31,True
3842,89145,42038,185,2024-09-15,1,Not as Described,52.43,True
3843,89228,42077,662,2025-07-29,1,Defective,1395.56,True
3844,89401,42158,255,2025-08-29,1,Changed Mind,1306.01,True
3845,89402,42158,1025,2025-08-27,3,Size Issue,912.08,True
3846,89404,42160,1084,2025-01-25,3,Size Issue,131.76,True
3847,89405,42160,1076,2025-01-04,2,Defective,3045.01,True
3848,89406,42160,301,2025-01-21,2,Size Issue,1422.45,True
3849,89438,42175,297,2023-09-18,1,Defective,917.24,True
3850,89440,42175,897,2023-09-15,2,Size Issue,3041.68,False
3851,89441,42175,472,2023-10-04,2,Not as Described,1452.58,True
3852,89442,42175,1045,2023-09-20,4,Defective,7066.4,True
3853,89533,42217,808,2024-12-01,2,Defective,3217.17,True
3854,89534,42217,510,2024-11-19,5,Not as Described,2930.68,True
3855,89555,42227,1191,2024-11-24,4,Defective,4860.28,True
3856,89577,42237,396,2022-09-08,1,Defective,1175.84,False
3857,89591,42244,730,2023-01-28,1,Size Issue,1404.32,True
3858,89592,42244,360,2023-02-01,1,Defective,1090.84,True
3859,89717,42291,697,2023-12-08,2,Size Issue,2119.39,True
3860,89760,42309,759,2022-07-01,1,Not as Described,1252.46,True
3861,89764,42313,717,2024-11-22,3,Defective,3145.61,True
3862,89780,42319,833,2024-12-02,5,Size Issue,3523.63,True
3863,89781,42319,858,2024-12-11,2,Duplicate Order,2841.41,True
3864,89782,42319,791,2024-12-08,4,Changed Mind,2878.23,False
3865,89784,42319,727,2024-12-03,2,Changed Mind,1773.99,True
3866,89824,42333,790,2023-01-07,5,Changed Mind,4895.09,False
3867,89825,42333,518,2022-12-29,4,Wrong Item,6687.8,True
3868,89878,42359,1133,2024-03-04,1,Not as Described,1279.03,True
3869,89925,42381,791,2024-06-15,5,Changed Mind,3649.25,True
3870,89926,42381,973,2024-06-08,2,Changed Mind,3159.43,True
3871,89945,42389,242,2024-12-16,2,Wrong Item,1602.13,True
3872,89952,42391,968,2023-12-13,1,Wrong Item,1279.92,False
3873,89953,42391,278,2023-12-13,2,Defective,2266.75,True
3874,89963,42397,372,2022-06-16,1,Defective,1603.42,False
3875,90023,42430,622,2025-08-05,1,Damaged in Transit,543.61,True
3876,90025,42430,91,2025-08-18,4,Wrong Item,6516.26,False
3877,90026,42431,1196,2024-08-18,1,Size Issue,1381.81,False
3878,90059,42448,727,2024-11-26,5,Defective,4581.03,True
3879,90060,42448,1087,2024-11-28,1,Changed Mind,1466.23,False
3880,90061,42448,1144,2024-12-07,4,Defective,2967.05,True
3881,90062,42448,452,2024-12-11,1,Defective,989.1,True
3882,90081,42459,586,2025-01-01,1,Not as Described,165.11,True
3883,90116,42474,891,2025-02-18,1,Wrong Item,1439.7,True
3884,90240,42530,719,2023-12-13,3,Defective,4462.41,True
3885,90241,42530,654,2023-12-04,4,Wrong Item,2805.77,False
3886,90244,42532,1085,2024-11-28,3,Size Issue,5038.3,True
3887,90245,42532,213,2024-11-15,2,Changed Mind,1669.85,True
3888,90246,42533,332,2022-11-01,1,Changed Mind,510.18,True
3889,90247,42533,350,2022-11-09,2,Duplicate Order,2384.67,False
3890,90248,42533,1191,2022-11-22,4,Size Issue,5195.16,True
3891,90249,42533,995,2022-11-08,3,Wrong Item,4568.95,True
3892,90269,42543,239,2025-07-01,1,Changed Mind,790.8,True
3893,90353,42587,1088,2024-12-27,1,Changed Mind,1109.53,True
3894,90354,42588,1215,2025-05-10,5,Damaged in Transit,6956.03,True
3895,90462,42640,512,2025-01-10,2,Wrong Item,599.08,False
3896,90463,42640,620,2025-01-18,2,Duplicate Order,2147.79,False
3897,90464,42640,61,2025-01-14,1,Defective,772.7,True
3898,90504,42660,721,2024-11-28,1,Changed Mind,1391.64,False
3899,90547,42680,785,2022-05-30,2,Not as Described,1804.04,False
3900,90722,42758,73,2022-08-10,2,Defective,1954.49,True
3901,90723,42758,522,2022-08-20,1,Changed Mind,1242.6,True
3902,90724,42758,519,2022-08-16,3,Not as Described,3927.88,True
3903,90725,42758,451,2022-08-19,1,Defective,310.71,True
3904,90756,42771,1072,2024-05-01,1,Changed Mind,1342.82,False
3905,90757,42771,410,2024-04-29,1,Changed Mind,477.65,False
3906,90780,42785,1046,2026-01-08,1,Changed Mind,1440.76,True
3907,90788,42790,947,2025-10-08,4,Damaged in Transit,4393.61,True
3908,90789,42790,1140,2025-10-05,1,Size Issue,1574.33,True
3909,90790,42790,279,2025-09-15,1,Wrong Item,1449.57,True
3910,90798,42795,520,2025-06-17,4,Wrong Item,1451.12,False
3911,90799,42795,56,2025-06-20,1,Wrong Item,237.44,True
3912,90803,42797,588,2022-10-10,1,Wrong Item,977.26,True
3913,90804,42797,1130,2022-10-05,3,Duplicate Order,225.13,True
3914,90809,42800,721,2024-10-02,1,Duplicate Order,1309.81,True
3915,90810,42800,492,2024-10-11,1,Changed Mind,515.2,False
3916,90811,42801,853,2023-12-09,2,Wrong Item,2891.24,True
3917,90879,42836,1017,2024-06-22,1,Defective,564.8,True
3918,91001,42884,247,2023-11-09,4,Changed Mind,1758.31,True
3919,91021,42893,420,2024-01-03,2,Size Issue,1125.43,False
3920,91022,42893,1004,2023-12-30,1,Size Issue,1535.24,True
3921,91023,42893,906,2024-01-24,6,Not as Described,8796.28,False
3922,91037,42899,398,2024-12-02,2,Defective,1656.31,True
3923,91116,42938,582,2023-11-16,1,Size Issue,513.44,True
3924,91117,42938,313,2023-11-16,2,Changed Mind,2842.88,True
3925,91118,42938,802,2023-11-18,3,Defective,2191.11,False
3926,91146,42952,244,2024-01-09,2,Changed Mind,2039.78,False
3927,91198,42980,1101,2024-07-04,2,Damaged in Transit,292.05,True
3928,91244,42999,748,2025-08-30,2,Changed Mind,340.06,True
3929,91276,43011,28,2022-12-21,2,Duplicate Order,3410.28,True
3930,91300,43024,126,2024-04-25,4,Defective,2308.96,True
3931,91301,43024,1065,2024-04-28,1,Damaged in Transit,432.78,True
3932,91303,43024,47,2024-04-29,2,Changed Mind,3121.19,False
3933,91326,43034,944,2024-11-28,3,Changed Mind,1868.03,False
3934,91327,43034,927,2024-12-09,2,Defective,1098.2,True
3935,91328,43035,120,2025-01-22,1,Size Issue,1651.23,True
3936,91333,43039,219,2026-01-01,3,Changed Mind,1632.48,False
3937,91334,43039,101,2026-01-05,3,Damaged in Transit,1354.79,True
3938,91410,43077,1113,2024-06-07,1,Duplicate Order,1405.03,True
3939,91416,43080,1171,2025-05-10,1,Changed Mind,388.26,True
3940,91418,43080,45,2025-04-30,2,Damaged in Transit,2804.25,True
3941,91423,43083,1162,2023-10-17,2,Changed Mind,1325.98,True
3942,91425,43083,641,2023-09-27,2,Size Issue,25.39,True
3943,91476,43108,738,2026-01-08,4,Changed Mind,2508.08,True
3944,91477,43108,307,2026-01-15,1,Size Issue,1119.29,True
3945,91521,43126,560,2023-10-16,2,Changed Mind,2890.27,False
3946,91522,43126,112,2023-10-31,3,Defective,3481.26,True
3947,91534,43132,569,2024-05-23,1,Damaged in Transit,1072.89,False
3948,91561,43147,579,2025-07-27,4,Wrong Item,6901.38,True
3949,91563,43147,1171,2025-07-31,1,Size Issue,406.6,False
3950,91599,43162,841,2024-06-26,4,Size Issue,4431.05,False
3951,91602,43162,223,2024-07-14,3,Defective,5251.59,True
3952,91658,43194,1063,2024-06-27,3,Wrong Item,3600.34,False
3953,91659,43194,452,2024-07-05,5,Defective,4694.47,False
3954,91752,43236,758,2023-03-06,4,Changed Mind,4445.89,True
3955,91760,43240,477,2025-01-03,2,Duplicate Order,2837.43,True
3956,91761,43240,111,2024-12-30,1,Defective,1541.87,True
3957,91762,43240,932,2025-01-01,3,Wrong Item,4849.3,True
3958,91763,43240,1159,2025-01-01,1,Wrong Item,587.26,True
3959,91773,43245,1057,2022-09-04,4,Damaged in Transit,4011.16,True
3960,91774,43245,72,2022-09-29,6,Changed Mind,8769.79,False
3961,91775,43245,443,2022-09-07,2,Damaged in Transit,775.88,False
3962,91776,43245,401,2022-09-14,3,Wrong Item,3031.29,True
3963,91870,43299,906,2025-12-08,1,Not as Described,1377.71,True
3964,91893,43310,323,2024-05-27,2,Defective,469.41,True
3965,91895,43310,1002,2024-05-18,1,Damaged in Transit,1398.39,True
3966,91907,43317,162,2023-06-06,1,Size Issue,1376.53,False
3967,91909,43317,1102,2023-06-12,3,Wrong Item,2713.01,True
3968,91911,43317,971,2023-05-28,2,Wrong Item,2590.12,True
3969,91942,43334,1099,2023-11-28,4,Damaged in Transit,3670.87,True
3970,91943,43334,34,2023-12-10,2,Wrong Item,2791.01,False
3971,91967,43349,610,2022-12-16,1,Defective,724.43,True
3972,91968,43349,743,2023-01-06,2,Defective,693.78,True
3973,91969,43350,1163,2024-11-25,1,Damaged in Transit,314.22,True
3974,91970,43350,578,2024-11-10,1,Damaged in Transit,1295.85,True
3975,91971,43350,1003,2024-11-16,4,Not as Described,5980.91,True
3976,92024,43378,45,2025-06-19,4,Not as Described,5613.77,True
3977,92026,43380,1026,2023-02-02,5,Changed Mind,5060.83,True
3978,92036,43386,1072,2025-07-04,2,Wrong Item,2739.11,False
3979,92102,43417,959,2023-04-23,2,Defective,2802.64,True
3980,92103,43417,14,2023-04-21,2,Changed Mind,3141.3,True
3981,92147,43437,537,2024-12-07,5,Changed Mind,275.51,False
3982,92149,43437,546,2024-11-24,2,Not as Described,822.69,False
3983,92158,43443,226,2022-07-11,2,Changed Mind,2786.56,True
3984,92159,43443,920,2022-07-13,5,Changed Mind,357.08,True
3985,92173,43449,892,2022-05-18,2,Duplicate Order,2078.69,False
3986,92381,43538,855,2022-12-06,5,Size Issue,3832.22,True
3987,92437,43566,847,2025-09-25,1,Wrong Item,207.84,True
3988,92453,43574,888,2025-10-08,3,Defective,771.82,False
3989,92455,43574,1092,2025-10-18,4,Wrong Item,791.77,True
3990,92493,43594,716,2025-03-27,1,Size Issue,202.83,True
3991,92499,43598,363,2024-07-09,1,Defective,243.97,False
3992,92550,43623,413,2022-12-15,4,Wrong Item,3940.32,True
3993,92551,43623,426,2022-11-29,1,Changed Mind,50.53,True
3994,92552,43623,437,2022-12-09,1,Changed Mind,1721.64,True
3995,92553,43623,178,2022-12-05,1,Wrong Item,1395.36,True
3996,92563,43627,655,2023-05-30,5,Damaged in Transit,1698.52,False
3997,92564,43627,868,2023-06-08,1,Changed Mind,1282.24,False
3998,92587,43635,384,2024-06-22,3,Changed Mind,1312.38,True
3999,92588,43635,844,2024-06-24,3,Changed Mind,886.47,True
4000,92589,43635,1103,2024-05-31,1,Size Issue,1606.53,True
4001,92590,43635,877,2024-06-24,3,Damaged in Transit,4347.43,False
4002,92644,43658,1185,2025-05-25,5,Defective,1698.32,True
4003,92648,43661,1095,2023-09-21,5,Changed Mind,7925.36,False
4004,92649,43661,671,2023-10-05,6,Changed Mind,7937.43,False
4005,92650,43662,416,2024-12-11,2,Changed Mind,1878.12,True
4006,92725,43699,1016,2024-12-01,4,Not as Described,828.12,True
4007,92798,43735,26,2024-04-09,4,Wrong Item,326.89,False
4008,92799,43735,135,2024-03-29,3,Wrong Item,4808.25,True
4009,92800,43735,296,2024-03-27,5,Defective,2487.9,False
4010,92853,43760,393,2025-06-12,1,Changed Mind,179.91,True
4011,92903,43784,1145,2024-06-15,3,Damaged in Transit,194.36,True
4012,92975,43817,731,2022-09-14,1,Size Issue,1164.23,True
4013,92976,43817,596,2022-09-12,1,Changed Mind,1580.19,False
4014,92977,43817,78,2022-09-26,1,Defective,713.13,True
4015,92994,43823,378,2023-11-03,2,Changed Mind,1881.29,True
4016,93034,43844,58,2024-02-06,1,Changed Mind,445.21,True
4017,93035,43844,700,2024-02-10,1,Changed Mind,493.42,False
4018,93036,43844,955,2024-01-23,2,Size Issue,2538.27,True
4019,93037,43844,522,2024-02-15,3,Changed Mind,4004.98,True
4020,93124,43881,1149,2024-11-14,6,Damaged in Transit,7878.8,True
4021,93193,43915,404,2025-11-24,2,Changed Mind,1117.66,True
4022,93358,43994,357,2025-08-08,4,Size Issue,5603.26,False
4023,93359,43994,1098,2025-08-12,3,Wrong Item,31.38,True
4024,93360,43994,494,2025-07-25,3,Changed Mind,4331.65,True
4025,93417,44024,406,2022-06-28,1,Damaged in Transit,596.4,True
4026,93431,44033,178,2024-10-15,1,Size Issue,1383.0,False
4027,93432,44033,779,2024-10-11,1,Size Issue,1487.79,True
4028,93433,44033,220,2024-10-23,2,Defective,1097.72,True
4029,93434,44033,1012,2024-10-26,1,Changed Mind,1585.25,True
4030,93435,44033,1183,2024-10-08,1,Defective,1098.91,True
4031,93473,44050,191,2023-09-02,4,Defective,2923.51,True
4032,93474,44051,72,2025-11-17,2,Wrong Item,2728.67,False
4033,93480,44054,581,2023-07-10,5,Size Issue,3418.26,True
4034,93488,44058,509,2024-10-31,4,Wrong Item,5286.71,False
4035,93489,44058,269,2024-10-13,4,Wrong Item,947.55,True
4036,93592,44108,748,2023-12-18,3,Changed Mind,548.33,True
4037,93593,44108,282,2023-11-22,1,Size Issue,953.69,False
4038,93594,44108,686,2023-12-04,1,Size Issue,603.76,True
4039,93595,44108,1208,2023-11-23,1,Defective,26.95,True
4040,93596,44108,132,2023-12-17,2,Changed Mind,2321.89,True
4041,93654,44133,22,2023-08-16,3,Changed Mind,1842.86,True
4042,93655,44133,674,2023-08-22,1,Duplicate Order,443.65,True
4043,93688,44148,316,2024-07-28,1,Wrong Item,1060.91,True
4044,93689,44148,748,2024-07-14,2,Damaged in Transit,353.2,True
4045,93830,44209,573,2024-10-15,1,Size Issue,1191.3,True
4046,93831,44209,346,2024-09-27,2,Defective,2696.69,True
4047,93843,44215,535,2024-04-01,1,Changed Mind,74.82,True
4048,93844,44215,938,2024-04-17,2,Defective,243.29,True
4049,93878,44234,894,2025-06-24,6,Changed Mind,2087.66,True
4050,93882,44236,739,2025-12-09,2,Duplicate Order,480.72,True
4051,93884,44236,44,2025-12-09,3,Wrong Item,2328.16,True
4052,93885,44236,93,2025-12-17,5,Changed Mind,2168.5,True
4053,93939,44266,536,2023-08-15,1,Defective,1728.15,True
4054,93940,44266,1165,2023-08-13,1,Defective,852.71,True
4055,93963,44278,821,2024-11-23,2,Defective,430.54,True
4056,93964,44278,230,2024-11-15,3,Size Issue,5141.44,True
4057,94114,44347,369,2025-12-02,4,Wrong Item,1296.36,True
4058,94115,44347,156,2025-11-14,2,Defective,2911.71,True
4059,94116,44347,988,2025-11-28,2,Size Issue,598.07,True
4060,94145,44361,367,2025-09-27,1,Changed Mind,979.8,False
4061,94339,44450,661,2022-03-09,2,Defective,2991.54,True
4062,94341,44450,655,2022-03-30,2,Defective,691.2,True
4063,94465,44508,102,2022-03-02,1,Size Issue,975.29,False
4064,94636,44587,847,2025-06-30,1,Wrong Item,228.49,True
4065,94663,44600,374,2024-10-04,3,Changed Mind,943.04,True
4066,94675,44605,285,2022-07-12,1,Not as Described,455.27,False
4067,94676,44605,375,2022-07-18,3,Duplicate Order,1079.52,False
4068,94850,44686,1000,2026-01-01,2,Defective,2796.34,False
